offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;camera_resolution_raw;battery_life_raw;storage_size_raw;screen_size_raw;description_raw
74018411;5498;Münsingen;Schenkstrasse 621;Vivo;Vivo X50;CHF 471.-;12 MP;30 hrs;512 GB;6.1 IN;Aufgeteilt in benutzerfreundliche Kategorien für schnelle Navigation.
75128586;4525;Gland;Frickstrasse 58;Samsung;Galaxy S21;CHF 153.-;16 MP;24 hrs;128 GB;5.8 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
55951720;4642;Luzern;Stadelmannstrasse 49;Samsung;Galaxy S23;CHF 1217.-;16 MP;23 hrs;64 GB;6.7 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
57848816;4783;La Tour-de-Peilz;Steigerstrasse 25;Google;Pixel 6a;CHF 309.-;12 MP;20 hrs;256 GB;6.1 IN;Augenfreundlicher Lesemodus für komfortable E-Book-Lektüre.
80345971;4480;Uzwil;Schallerstrasse 70;Xiaomi;Redmi 12 Pro;CHF 5820.-;50 MP;35 hrs;512 GB;6.5 IN;Elegantes Gehäuse aus kratzfestem Glas und robustem Aluminium.
46436564;2434;Kreuzlingen;Zinggstrasse 83;Samsung;Galaxy S21;CHF 1089.-;16 MP;15 hrs;512 GB;6.1 IN;Kompakte Größe bei maximaler Leistung – ideal für den Alltag.
42842037;6971;Volketswil;Geigerstrasse 89;Vivo;Vivo V23;CHF 1419.-;48 MP;30 hrs;128 GB;6.1 IN;Kompakt und leistungsstark – ideal für mobile Content-Creator.
15399953;3078;Wohlen;Ammannstrasse 22;Samsung;Galaxy S24;CHF 3197.-;50 MP;26 hrs;256 GB;6.1 IN;Mit Stiftunterstützung für Kreativität und Präzision.
27790417;6406;Bülach;Schaubstrasse 2;Google;Pixel 8;CHF 2393.-;12 MP;30 hrs;512 GB;5.8 IN;Hervorragende Performance bei gleichzeitig niedrigerem Energieverbrauch.
16856217;5470;Vevey;Gfellerstrasse 32;Google;Pixel 6;CHF 827.-;12 MP;19 hrs;128 GB;5.8 IN;Wasser- und staubdicht – ideal für Abenteuer und Outdoor-Aktivitäten.
38855998;2511;Gossau;Winklerstrasse 623;Apple;iPhone 14;CHF 564.-;16 MP;23 hrs;64 GB;6.1 IN;Smarte Mitteilungen und Benachrichtigungen für den Überblick.
96251983;5631;Kloten;Burristrasse 71;Xiaomi;Redmi Note 10;CHF 822.-;16 MP;20 hrs;256 GB;6.1 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
76116342;9994;Wädenswil;Schärerstrasse 78;Vivo;Vivo V23;CHF 1456.-;20 MP;32 hrs;256 GB;6.1 IN;Flüssige Animationen und nahtloses Scrollen für ein tolles Erlebnis.
43423167;3258;Liestal;Walterstrasse 484;Samsung;Galaxy S21;CHF 2135.-;16 MP;25 hrs;64 GB;6.7 IN;Ultra-HD-Display für eine atemberaubende Bildqualität und Details.
34451823;6433;Lutry;Bergerstrasse 56;Google;Pixel 8 Pro;CHF 1197.-;16 MP;18 hrs;64 GB;6.5 IN;Ultra-weite Weitwinkelkamera für mehr Raum in jedem Foto.
67984060;2991;Siders;Bieristrasse 21;Apple;iPhone 15;CHF 3118.-;48 MP;23 hrs;64 GB;5.8 IN;Großartiger Kundenservice und schnelle Updates für Problembehebungen.
35983948;9476;Küssnacht;Ritterstrasse 8;Google;Pixel 6;CHF 3995.-;50 MP;25 hrs;256 GB;6.5 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
50273561;3204;Adliswil;Hauserstrasse 5;Apple;iPhone 14;CHF 2895.-;12 MP;22 hrs;256 GB;6.1 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
31198772;9819;Veyrier;Geigerstrasse 36;Samsung;Galaxy S23;CHF 1367.-;16 MP;16 hrs;256 GB;6.5 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
46155999;5307;Richterswil;Bühlerstrasse 37;Samsung;Galaxy S21;CHF 5109.-;108 MP;35 hrs;128 GB;6.1 IN;Elegantes Gehäuse aus kratzfestem Glas und robustem Aluminium.
57504159;3766;Le Grand-Saconnex;Baumannstrasse 515;Google;Pixel 7a;CHF 1244.-;50 MP;27 hrs;64 GB;5.8 IN;Perfekt für Musikliebhaber mit hoher Audioqualität.
17423236;5573;Freiburg;Gfellerstrasse 319;Google;Pixel 7a;CHF 2253.-;12 MP;23 hrs;64 GB;6.7 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
37999031;3850;Zollikofen;Hunzikerstrasse 8;Google;Pixel 8 Pro;CHF 2251.-;20 MP;32 hrs;64 GB;6.5 IN;Große Auswahl an Themes für eine persönliche Gestaltung.
85158204;7231;Reinach;Hafnerstrasse 61;Google;Pixel 7;CHF 580.-;48 MP;18 hrs;256 GB;5.8 IN;Kabelloses Laden mit schneller Ladegeschwindigkeit.
53685593;8362;Ostermundigen;Eugsterstrasse 569;Samsung;Galaxy S20;CHF 728.-;16 MP;22 hrs;64 GB;5.8 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
75369583;4712;Flawil;Flückigerstrasse 67;Xiaomi;Redmi 12 Pro;CHF 1586.-;16 MP;30 hrs;256 GB;5.8 IN;Nehmen Sie beeindruckende Ultra-Weitwinkelaufnahmen und Videos auf.
59586582;3432;Brugg;Freystrasse 66;Google;Pixel 8;CHF 1616.-;16 MP;15 hrs;256 GB;5.8 IN;Dreifach-Kamerasystem für alle Szenen, vom Portrait bis zur Weitwinkelaufnahme.
65536259;6916;Gland;Fankhauserstrasse 34;Google;Pixel 6;CHF 3989.-;16 MP;25 hrs;128 GB;6.5 IN;Genießen Sie ultra-schnelles 5G für beste Konnektivität und Geschwindigkeit.
83361416;4766;Muttenz;Stalderstrasse 868;Samsung;Galaxy S23;CHF 349.-;12 MP;15 hrs;128 GB;5.8 IN;Für ein unvergleichliches Multitasking-Erlebnis entwickelt.
52139163;3688;Volketswil;Arnoldstrasse 28;Google;Pixel 8;CHF 2298.-;16 MP;15 hrs;64 GB;6.5 IN;Leistungsstarker Grafikprozessor – ideal für mobile Gaming-Fans.
44765857;2098;Neuenburg;Fuchsstrasse 47;Xiaomi;Mi 11T;CHF 470.-;12 MP;23 hrs;128 GB;5.8 IN;Kompakt und leistungsstark – ideal für mobile Content-Creator.
16446622;2104;Ebikon;Weberstrasse 65;Vivo;Vivo X50;CHF 260.-;12 MP;23 hrs;128 GB;6.1 IN;Innovative Smart-Funktionen für ein intuitives Benutzererlebnis.
53898593;9115;Plan-les-Ouates;Rüeggstrasse 86;Apple;iPhone SE;CHF 2153.-;12 MP;20 hrs;512 GB;6.7 IN;Tageslicht-optimierte Displayeinstellungen für sonnige Umgebungen.
84932501;2142;Zürich;Hürlimannstrasse 4;Xiaomi;Redmi Note 10;CHF 649.-;16 MP;25 hrs;64 GB;5.8 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
97264876;7164;Schaffhausen;Schnyderstrasse 88;Apple;iPhone SE;CHF 626.-;12 MP;20 hrs;128 GB;6.1 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
34383847;2982;Rapperswil-Jona;Stöcklistrasse 38;Apple;iPhone 16;CHF 902.-;20 MP;25 hrs;64 GB;5.8 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
12883470;3035;Freiburg;Scherrerstrasse 92;Vivo;Vivo Y20;CHF 1152.-;12 MP;30 hrs;512 GB;6.1 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
30199086;4273;Montreux;Zollingerstrasse 68;Vivo;Vivo Y20;CHF 790.-;12 MP;25 hrs;64 GB;5.8 IN;Vergrößerter Speicher für all Ihre Apps, Videos und Fotos.
87099818;9013;St. Gallen;Schlatterstrasse 577;Samsung;Galaxy S23;CHF 1325.-;16 MP;18 hrs;256 GB;5.8 IN;Nachtmodus für eine komfortable Nutzung auch bei Dunkelheit.
90788531;4696;Küssnacht;Meyerstrasse 20;Vivo;Vivo X60;CHF 246.-;12 MP;17 hrs;64 GB;5.8 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
37071907;6964;Schwyz;Bauerstrasse 38;Samsung;Galaxy S23;CHF 1505.-;12 MP;17 hrs;512 GB;6.1 IN;Schnelles kabelloses Laden für maximale Flexibilität und Komfort.
69007608;2769;Suhr;Schweizerstrasse 16;Samsung;Galaxy S22;CHF 2257.-;108 MP;16 hrs;256 GB;5.8 IN;Mit Dual-Kamera-System für realistische Tiefenwirkung und beeindruckende Farben.
68860762;2234;Bellinzona;Küngstrasse 14;Xiaomi;Mi 11;CHF 206.-;12 MP;30 hrs;64 GB;5.8 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
87618586;2966;Prilly;Sigriststrasse 97;Samsung;Galaxy S20;CHF 1747.-;20 MP;20 hrs;64 GB;5.8 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
52530857;1679;Kreuzlingen;Sigriststrasse 17;Vivo;Vivo X50;CHF 935.-;12 MP;18 hrs;256 GB;5.8 IN;Ideal für kreative Projekte – von Fotografie bis Videobearbeitung.
71331294;3960;Illnau-Effretikon;Tannerstrasse 81;Samsung;Galaxy S20;CHF 2328.-;108 MP;27 hrs;128 GB;6.1 IN;Schlankes Design und robuste Bauweise für langanhaltenden Komfort.
18765169;8545;Thun;Häfligerstrasse 88;Apple;iPhone 16;CHF 1706.-;20 MP;20 hrs;128 GB;6.7 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
12127354;2307;Thun;Merzstrasse 226;Google;Pixel 6a;CHF 2401.-;108 MP;20 hrs;512 GB;6.7 IN;Gesichtserkennung und Fingerabdrucksensor für maximalen Schutz.
28820058;4000;Rapperswil-Jona;Betschartstrasse 14;Google;Pixel 6;CHF 832.-;12 MP;19 hrs;64 GB;6.1 IN;Lässt sich einfach mit anderen Smart-Home-Geräten verbinden.
65683763;8331;Baar;Kaufmannstrasse 84;Xiaomi;Mi 11;CHF 1119.-;12 MP;30 hrs;256 GB;5.8 IN;Perfekte Balance zwischen Leistung und Energieeffizienz für lange Nutzung.
34375911;9983;Wetzikon;Geigerstrasse 691;Xiaomi;Mi 11T;CHF 550.-;12 MP;21 hrs;256 GB;6.5 IN;Leistungsstarker Grafikprozessor – ideal für mobile Gaming-Fans.
45592037;7509;Monthey;Martistrasse 96;Apple;iPhone 14;CHF 2126.-;12 MP;18 hrs;256 GB;6.7 IN;Aufgeteilt in benutzerfreundliche Kategorien für schnelle Navigation.
64714435;7372;Hinwil;Meyerstrasse 61;Google;Pixel 6;CHF 1859.-;20 MP;18 hrs;64 GB;6.7 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
39890245;7547;Regensdorf;Wüthrichstrasse 94;Vivo;Vivo V21;CHF 356.-;20 MP;26 hrs;64 GB;5.8 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
28039586;1785;Binningen;Ritterstrasse 11;Xiaomi;Mi 11;CHF 932.-;12 MP;23 hrs;512 GB;6.1 IN;Mit Stiftunterstützung für Kreativität und Präzision.
59067682;2314;Montreux;Itenstrasse 703;Apple;iPhone 15;CHF 1186.-;16 MP;27 hrs;64 GB;6.1 IN;Hervorragende Kameraqualität – perfekt für Social Media Posts.
27422482;8450;Rüti;Wyssstrasse 5;Apple;iPhone 16;CHF 679.-;16 MP;29 hrs;64 GB;5.8 IN;Robustes Design aus hochwertigen Materialien für lange Lebensdauer.
43524742;5766;Carouge;Bachmannstrasse 24;Samsung;Galaxy S24;CHF 433.-;12 MP;18 hrs;64 GB;6.1 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
79782068;8366;Zofingen;Schulerstrasse 91;Google;Pixel 6a;CHF 602.-;20 MP;20 hrs;512 GB;6.1 IN;Hervorragende Performance bei gleichzeitig niedrigerem Energieverbrauch.
14593643;4168;Wallisellen;Bättigstrasse 25;Vivo;Vivo Y20;CHF 356.-;20 MP;18 hrs;128 GB;5.8 IN;Perfekt für Musikliebhaber mit hoher Audioqualität.
41920912;5792;Bern;Meilistrasse 9;Xiaomi;Mi 11;CHF 669.-;20 MP;30 hrs;64 GB;5.8 IN;Perfekte Balance zwischen Leistung und Energieeffizienz für lange Nutzung.
87470671;8451;Steffisburg;Schallerstrasse 34;Xiaomi;Redmi Note 10;CHF 630.-;12 MP;22 hrs;64 GB;6.7 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
79053800;4196;Münchenstein;Portmannstrasse 29;Xiaomi;Mi 11T;CHF 423.-;12 MP;18 hrs;64 GB;5.8 IN;Ultra-HD-Display für eine atemberaubende Bildqualität und Details.
22952468;9552;Pratteln;Blaserstrasse 4;Google;Pixel 6a;CHF 607.-;12 MP;28 hrs;256 GB;6.1 IN;Integrierter Schrittzähler und Fitnesstracker für aktive Nutzer.
26942058;9813;Morges;Walderstrasse 12;Google;Pixel 8;CHF 1283.-;12 MP;28 hrs;256 GB;6.9 IN;Tolle Fotos auch bei schwachem Licht – fangen Sie besondere Momente ein.
51208923;9934;Worb;Roosstrasse 49;Samsung;Galaxy S22;CHF 793.-;48 MP;20 hrs;64 GB;6.7 IN;Makromodus für beeindruckende Nahaufnahmen und Detailgenauigkeit.
78572457;7683;Dietikon;Seilerstrasse 4;Xiaomi;Redmi 12 Pro;CHF 530.-;108 MP;19 hrs;64 GB;6.5 IN;Genießen Sie lebendige Farben und Kontraste mit der AMOLED-Technologie.
30370384;8458;Genf;Arnoldstrasse 8;Samsung;Galaxy S24;CHF 1154.-;12 MP;20 hrs;256 GB;6.1 IN;Einsteigerfreundlich und intuitiv – perfekt für alle Altersgruppen.
81252175;4916;Adliswil;Martinstrasse 40;Vivo;Vivo V23;CHF 342.-;12 MP;24 hrs;64 GB;6.7 IN;Brillanter Sound und gestochen scharfer Bildschirm für Multimedia-Genuss.
30407950;6738;Aigle;Wehrlistrasse 9;Google;Pixel 6a;CHF 1059.-;12 MP;20 hrs;512 GB;5.8 IN;Langjährige Updates und Support für ein nachhaltiges Nutzererlebnis.
66541115;9753;Stäfa;Jennistrasse 18;Vivo;Vivo V21;CHF 449.-;48 MP;18 hrs;64 GB;6.7 IN;Fortschrittliche Wasserkühlung für Gaming ohne Überhitzung.
99673571;8662;Opfikon;Mäderstrasse 24;Xiaomi;Redmi Note 10;CHF 620.-;12 MP;30 hrs;64 GB;6.5 IN;Beeindruckendes Design, das perfekt in Ihre Hand passt.
74549616;2461;Zollikon;Walterstrasse 43;Samsung;Galaxy S24;CHF 1653.-;16 MP;30 hrs;256 GB;5.8 IN;Perfekte Balance zwischen Leistung und Energieeffizienz für lange Nutzung.
57030876;1082;Ebikon;Studerstrasse 97;Samsung;Galaxy S22;CHF 1037.-;20 MP;23 hrs;128 GB;5.8 IN;Perfekt für Business und Freizeit: Hohes Arbeitstempo und starker Akku.
30380452;5018;Nyon;Schenkstrasse 16;Samsung;Galaxy S21;CHF 695.-;12 MP;25 hrs;256 GB;6.7 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
80362430;1105;Brugg;Freystrasse 86;Xiaomi;Mi 11T;CHF 1085.-;16 MP;25 hrs;256 GB;6.1 IN;Kompaktes Design, das bequem in jede Tasche passt und angenehm in der Hand liegt.
30626125;1954;Altstätten;Bättigstrasse 16;Vivo;Vivo V21;CHF 243.-;12 MP;20 hrs;128 GB;6.1 IN;Perfekt für Business und Freizeit: Hohes Arbeitstempo und starker Akku.
88514495;4724;Wil;Bolligerstrasse 90;Google;Pixel 7;CHF 1216.-;50 MP;17 hrs;64 GB;6.1 IN;Brillanter Sound und gestochen scharfer Bildschirm für Multimedia-Genuss.
58660554;4027;Gossau;Sennstrasse 95;Xiaomi;Redmi Note 10;CHF 431.-;12 MP;20 hrs;256 GB;6.1 IN;Mit adaptiver Helligkeit, die sich automatisch Ihrer Umgebung anpasst.
43778683;6961;Montreux;Thommenstrasse 63;Xiaomi;Redmi Note 11;CHF 3255.-;12 MP;22 hrs;512 GB;6.5 IN;Mehrsprachige Unterstützung für internationale Nutzer.
75169251;4055;Luzern;Leustrasse 61;Vivo;Vivo Y20;CHF 548.-;12 MP;27 hrs;64 GB;5.8 IN;Nehmen Sie beeindruckende Ultra-Weitwinkelaufnahmen und Videos auf.
75479724;8488;Gland;Bosshardstrasse 14;Vivo;Vivo V21;CHF 527.-;12 MP;22 hrs;64 GB;6.5 IN;Optimierte Konnektivität für unterbrechungsfreies Arbeiten und Spielen.
89234500;5833;Chur;Scheideggerstrasse 54;Vivo;Vivo V23;CHF 357.-;12 MP;25 hrs;128 GB;6.1 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
91041439;2776;Belp;Wegmannstrasse 3;Apple;iPhone SE;CHF 2553.-;12 MP;31 hrs;128 GB;6.1 IN;Ideal für kreative Projekte – von Fotografie bis Videobearbeitung.
63511633;7968;Muttenz;Reystrasse 641;Xiaomi;Mi 11;CHF 653.-;12 MP;28 hrs;128 GB;6.1 IN;Flüssige Animationen und nahtloses Scrollen für ein tolles Erlebnis.
65317019;6393;Cham;Freistrasse 17;Xiaomi;Mi 11;CHF 1763.-;12 MP;20 hrs;512 GB;5.8 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
69862044;5784;Einsiedeln;Braunstrasse 628;Xiaomi;Redmi Note 10;CHF 1484.-;12 MP;22 hrs;512 GB;5.8 IN;Leistungsfähige Software für alle Ihre kreativen Ideen.
84957616;4615;Gossau;Arnoldstrasse 18;Apple;iPhone 15;CHF 1752.-;16 MP;32 hrs;256 GB;5.8 IN;Hohes Arbeitstempo auch bei speicherintensiven Anwendungen.
54796947;7174;Sitten;Rüeggstrasse 324;Vivo;Vivo Y20;CHF 4343.-;20 MP;26 hrs;512 GB;6.7 IN;Nachtmodus für eine komfortable Nutzung auch bei Dunkelheit.
22137642;9442;Muri;Stöcklistrasse 40;Vivo;Vivo V23;CHF 507.-;20 MP;26 hrs;128 GB;5.8 IN;Mehrsprachige Unterstützung für internationale Nutzer.
75154738;2409;Hinwil;Schlatterstrasse 96;Xiaomi;Redmi Note 10;CHF 2120.-;16 MP;23 hrs;64 GB;6.7 IN;Energiesparmodus, der automatisch aktiviert wird, um Akku zu sparen.
88094160;2094;Thalwil;Schmidstrasse 31;Google;Pixel 7a;CHF 3873.-;48 MP;26 hrs;128 GB;5.8 IN;Beeindruckendes Design, das perfekt in Ihre Hand passt.
36658273;2112;Prilly;Schwarzstrasse 606;Vivo;Vivo V23;CHF 507.-;12 MP;21 hrs;128 GB;6.1 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
57486185;7309;Davos;Ernistrasse 97;Apple;iPhone SE;CHF 573.-;50 MP;22 hrs;64 GB;5.8 IN;Nahtlose Synchronisation mit Cloud-Diensten für Backups und Updates.
53464571;9717;Wallisellen;Wyssstrasse 56;Samsung;Galaxy S22;CHF 2927.-;12 MP;32 hrs;256 GB;6.9 IN;Perfekte Bildqualität auch bei direktem Sonnenlicht dank hellerem Display.
39390348;4959;Opfikon;Moserstrasse 75;Xiaomi;Mi 11;CHF 150.-;12 MP;17 hrs;64 GB;5.8 IN;Nehmen Sie beeindruckende Ultra-Weitwinkelaufnahmen und Videos auf.
92170846;4663;Veyrier;Michelstrasse 57;Samsung;Galaxy S22;CHF 732.-;16 MP;15 hrs;64 GB;6.9 IN;Einfache Bedienung und schnelle Einrichtung auch für Anfänger.
87966489;5293;Lausanne;Bättigstrasse 57;Xiaomi;Redmi Note 11;CHF 804.-;16 MP;31 hrs;128 GB;6.5 IN;Verbesserte Bildstabilisierung für perfekte Videos auch in Bewegung.
59691228;2146;Wil;Wirzstrasse 6;Vivo;Vivo V21;CHF 520.-;20 MP;27 hrs;512 GB;5.8 IN;Leistungsstarker Grafikprozessor – ideal für mobile Gaming-Fans.
43137733;4648;Renens;Wolfstrasse 755;Samsung;Galaxy S21;CHF 933.-;16 MP;20 hrs;64 GB;6.7 IN;Tageslicht-optimierte Displayeinstellungen für sonnige Umgebungen.
24067040;5669;Lenzburg;Weibelstrasse 40;Vivo;Vivo X60;CHF 516.-;12 MP;34 hrs;256 GB;6.1 IN;Mit Stiftunterstützung für Kreativität und Präzision.
46122478;7237;Gossau;Friedlistrasse 69;Samsung;Galaxy S24;CHF 1122.-;12 MP;29 hrs;512 GB;5.8 IN;Minimalistisches Design, das in jede Umgebung passt.
12968249;1504;Kriens;Sutterstrasse 41;Apple;iPhone 16;CHF 1494.-;16 MP;23 hrs;64 GB;6.9 IN;Optimierte Konnektivität für unterbrechungsfreies Arbeiten und Spielen.
57568410;7629;Pratteln;Kernstrasse 65;Xiaomi;Redmi 12 Pro;CHF 1664.-;16 MP;28 hrs;512 GB;5.8 IN;Mit der hochauflösenden Kamera gelingen Nachtaufnahmen und Porträts mühelos.
27898844;8370;Rapperswil-Jona;Fankhauserstrasse 88;Google;Pixel 8;CHF 1797.-;12 MP;25 hrs;256 GB;6.1 IN;Nahtlose Synchronisation mit Cloud-Diensten für Backups und Updates.
78176556;6582;Lutry;Gerberstrasse 17;Samsung;Galaxy S24;CHF 482.-;12 MP;25 hrs;128 GB;5.8 IN;Ergonomisches Design für höchsten Komfort bei langer Nutzung.
58096857;8271;Bern;Eugsterstrasse 876;Samsung;Galaxy S23;CHF 4295.-;108 MP;20 hrs;512 GB;5.8 IN;Maximaler Datenschutz dank fortschrittlicher Sicherheitsstandards.
90735381;3894;Steinhausen;Felderstrasse 38;Apple;iPhone 13;CHF 1834.-;16 MP;25 hrs;64 GB;5.8 IN;Wetterfeste Bauweise für Regen- und Sonnenbeständigkeit.
64164273;1229;Wil;Ernistrasse 92;Samsung;Galaxy S20;CHF 128.-;12 MP;35 hrs;64 GB;5.8 IN;Minimalistisches Design, das in jede Umgebung passt.
33811694;1294;Thun;Kägistrasse 57;Xiaomi;Redmi Note 11;CHF 264.-;12 MP;22 hrs;64 GB;5.8 IN;Einfache Anpassung der Displayfarbe für optimalen Komfort.
96869105;2106;Wil;Hafnerstrasse 21;Xiaomi;Redmi Note 10;CHF 205.-;16 MP;18 hrs;64 GB;5.8 IN;Mehrsprachige Unterstützung für internationale Nutzer.
84776506;7940;Vernier;Küngstrasse 83;Apple;iPhone 15;CHF 499.-;12 MP;17 hrs;64 GB;6.1 IN;Sicherheit auf höchstem Niveau mit erweiterten Schutzfunktionen.
51106043;3985;Neuenburg;Sigriststrasse 40;Google;Pixel 6;CHF 130.-;12 MP;34 hrs;64 GB;5.8 IN;Großer Speicherplatz für all Ihre Apps, Fotos und Videos – ideal für Power-User.
34398998;4932;Neuenburg;Häfligerstrasse 729;Vivo;Vivo V23;CHF 53.-;12 MP;16 hrs;64 GB;6.1 IN;Tageslicht-optimierte Displayeinstellungen für sonnige Umgebungen.
69149428;1926;Zollikofen;Baderstrasse 36;Samsung;Galaxy S21;CHF 60.-;12 MP;21 hrs;128 GB;6.1 IN;Einfache Anpassung der Displayfarbe für optimalen Komfort.
26144121;9421;Delsberg;Zollingerstrasse 3;Samsung;Galaxy S23;CHF 1191.-;12 MP;25 hrs;256 GB;6.7 IN;Beeindruckendes Design, das perfekt in Ihre Hand passt.
35925455;7838;Brugg;Küngstrasse 4;Google;Pixel 6;CHF 341.-;12 MP;19 hrs;64 GB;5.8 IN;Mit Stiftunterstützung für Kreativität und Präzision.
70120895;4568;Spreitenbach;Brunnerstrasse 83;Samsung;Galaxy S23;CHF 3890.-;50 MP;35 hrs;128 GB;5.8 IN;Optimiert für Gaming und Multimedia: gestochen scharfes Bild und satte Audioqualität.
64262173;7256;Onex;Betschartstrasse 87;Vivo;Vivo X50;CHF 712.-;12 MP;16 hrs;512 GB;6.1 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
23258076;3860;Flawil;Freystrasse 31;Google;Pixel 6;CHF 5973.-;50 MP;35 hrs;256 GB;6.5 IN;Hervorragende Performance bei gleichzeitig niedrigerem Energieverbrauch.
83334032;1370;Naters;Lanzstrasse 14;Apple;iPhone 15;CHF 12325.-;50 MP;25 hrs;128 GB;5.8 IN;Optimaler Komfort für lange Streaming-Sessions und Gaming-Abende.
64255917;4928;Zug;Bianchistrasse 10;Samsung;Galaxy S21;CHF 111.-;12 MP;21 hrs;64 GB;6.1 IN;Hochwertige Audioqualität für Musikliebhaber und Filmfreunde.
51056878;5908;Regensdorf;Toblerstrasse 70;Xiaomi;Mi 11;CHF 1695.-;16 MP;22 hrs;128 GB;6.1 IN;Augenfreundlicher Lesemodus für komfortable E-Book-Lektüre.
88848869;9167;Hinwil;Kuhnstrasse 113;Google;Pixel 8 Pro;CHF 683.-;16 MP;20 hrs;64 GB;5.8 IN;Perfekt für Musikliebhaber mit hoher Audioqualität.
50660713;3568;Brugg;Favrestrasse 33;Vivo;Vivo V23;CHF 221.-;12 MP;15 hrs;128 GB;5.8 IN;Beeindruckende Akkulaufzeit und minimaler Ladeaufwand.
80328000;9424;Köniz;Bachmannstrasse 458;Samsung;Galaxy S21;CHF 2585.-;108 MP;20 hrs;512 GB;6.5 IN;Ideal für Videotelefonie und Meetings unterwegs – glasklare Audioqualität.
39738238;7195;Thalwil;Vogelstrasse 3;Vivo;Vivo Y20;CHF 597.-;16 MP;16 hrs;64 GB;6.7 IN;Modernste Gesichtserkennungstechnologie für Sicherheit.
61202550;3895;Küsnacht;Merzstrasse 97;Google;Pixel 6;CHF 910.-;16 MP;24 hrs;256 GB;5.8 IN;Erstklassige Kamera-Software für perfekte Portrait- und Landschaftsaufnahmen.
40651547;5217;Carouge;Peterstrasse 362;Apple;iPhone 15;CHF 1475.-;12 MP;17 hrs;512 GB;6.9 IN;Große Auswahl an Zubehör für Individualität und Funktionalität.
66752704;5088;Steinhausen;Schallerstrasse 97;Xiaomi;Mi 11;CHF 782.-;12 MP;24 hrs;256 GB;6.7 IN;Flexible Foto- und Videofilter für kreative Aufnahmen.
11372698;3601;Bellinzona;Lutzstrasse 84;Vivo;Vivo Y20;CHF 1163.-;12 MP;30 hrs;512 GB;6.1 IN;Ideal für kreative Projekte – von Fotografie bis Videobearbeitung.
63078880;2627;Lenzburg;Schäferstrasse 91;Xiaomi;Redmi Note 11;CHF 801.-;12 MP;33 hrs;64 GB;5.8 IN;Blitzschnelle Ladezeiten dank modernster Prozessor-Technologie.
75570300;4658;Naters;Schwabstrasse 2;Xiaomi;Mi 11T;CHF 1012.-;16 MP;20 hrs;64 GB;5.8 IN;Mit der hochauflösenden Kamera gelingen Nachtaufnahmen und Porträts mühelos.
63446108;4812;Olten;Schmidstrasse 1;Samsung;Galaxy S23;CHF 2324.-;12 MP;32 hrs;512 GB;6.5 IN;Optimierte Kamera mit KI-Unterstützung für perfekte Schnappschüsse.
37128906;8420;Rheinfelden;Müllerstrasse 2;Vivo;Vivo Y20;CHF 992.-;12 MP;20 hrs;256 GB;5.8 IN;Langlebige Batterie mit Schnellladefunktion, die den ganzen Tag durchhält.
40688223;7223;Weinfelden;Lustenbergerstrasse 96;Vivo;Vivo V21;CHF 311.-;12 MP;20 hrs;128 GB;5.8 IN;Der leistungsstarke Akku hält den ganzen Tag durch – bleiben Sie länger verbunden.
68801935;5298;Worb;Stutzstrasse 79;Xiaomi;Mi 11T;CHF 450.-;12 MP;20 hrs;64 GB;6.1 IN;Kabelloses Laden mit schneller Ladegeschwindigkeit.
38243618;1056;Liestal;Bianchistrasse 47;Samsung;Galaxy S22;CHF 761.-;16 MP;19 hrs;256 GB;5.8 IN;Lässt sich einfach mit Ihrem Smartwatch synchronisieren.
